Player,Hands,VPIP,PFR,3Bet,Postflop_Agg,WTSD,W$SD,WinRate
6EXxHRKC58tz+BNqFxjiAQ,19,36.84210526315789,0.0,0.0,17.647058823529413,37.5,33.33333333333333,-117.10526315789474
D18NuFTpoo+3i1Dl4+zFVw,62,35.483870967741936,0.0,0.0,35.55555555555556,40.74074074074074,72.72727272727273,27.33870967741936
ugYWBZK6WiHSCw+HQnvbrw,42,40.476190476190474,4.761904761904762,0.0,57.14285714285714,76.47058823529412,69.23076923076923,-70.0
NUu/HCBXC9/CfUeZ8M54pg,142,34.50704225352113,11.971830985915492,1.4084507042253522,31.32530120481928,69.56521739130434,75.0,122.09859154929578
JbVx9eV3crQKj3FdfDLVag,176,21.022727272727273,5.681818181818182,0.0,29.03225806451613,33.33333333333333,92.3076923076923,5.681818181818182
+jLWPvEBYqE1KXb/9yjimA,45,40.0,17.77777777777778,0.0,27.77777777777778,58.82352941176471,80.0,447.75555555555553
GQ0nywi91EI/9xQjs2PJCg,63,20.634920634920633,14.285714285714285,0.0,25.0,20.0,50.0,-91.66666666666667
j7Mm27m2Nja5Hu7GHuSjEw,338,57.100591715976336,16.56804733727811,3.8461538461538463,38.607594936708864,55.74712643678161,75.25773195876289,43.52662721893491
wMdq1Vsfb3yU3bONnHEvmg,11,27.27272727272727,0.0,0.0,0.0,0.0,0.0,-81.81818181818181
tnwrGP5+6qQ6p6ohuIPQWg,55,49.09090909090909,14.545454545454545,3.6363636363636362,57.446808510638306,72.0,88.88888888888889,8.818181818181815
5VhWJf5EwlnQY1l7Nl36Ew,42,33.33333333333333,2.380952380952381,0.0,12.903225806451612,42.857142857142854,66.66666666666666,28.571428571428573
FDVLK8S3cP28NfG6NBkWpQ,109,22.018348623853214,3.669724770642202,0.9174311926605505,21.27659574468085,65.21739130434783,73.33333333333333,5.73394495412844
b4KPClWarrCsgyGOa0WtwQ,23,17.391304347826086,17.391304347826086,4.3478260869565215,57.14285714285714,100.0,100.0,197.82608695652175
YNWlNIXz9WIcOaSPWUt1Ug,64,48.4375,10.9375,3.125,32.142857142857146,70.96774193548387,86.36363636363636,87.98437499999999
sNN6FZnkfz9MzvKOlIaLSA,255,50.19607843137255,16.862745098039216,0.39215686274509803,23.004694835680752,47.368421052631575,66.66666666666666,-68.75294117647059
8omb8ZQJr+Pq+Xt/+7uF8w,52,51.92307692307693,28.846153846153843,3.8461538461538463,46.15384615384615,71.42857142857143,93.33333333333333,221.34615384615384
Xo/7SOjcgXys6oFoxd/fjg,67,26.865671641791046,4.477611940298507,0.0,16.666666666666664,33.33333333333333,50.0,-71.26865671641791
04xVY18sINuEQraUFr0sew,37,27.027027027027028,5.405405405405405,0.0,6.25,20.0,100.0,-47.2972972972973
