Player,Hands,VPIP,PFR,3Bet,WinRate
eq7RMBvhXZZgf2E4k1DcZQ,26,46.15384615384615,19.230769230769234,0.0,-163.46153846153845
36AUv7+5XcvJ+sN8+cIYbQ,1873,58.515750133475706,42.60544580886278,6.994127068873465,-39.99733048585158
x04jIpU4TAcu9lMEabF+hQ,419,40.334128878281625,30.54892601431981,2.863961813842482,59.54653937947494
iJCkUcUgyLc/pdJ2UHpgbg,81,25.925925925925924,3.7037037037037033,0.0,-5.296296296296299
ae67BmoftyfmBLPbZFnONw,15,13.333333333333334,0.0,0.0,-20.0
qQ+7PLARye/uny9RWrSXDw,17,58.82352941176471,35.294117647058826,0.0,-358.4117647058824
rsDMf1g0ioGDU8J6XRK7sA,10,30.0,30.0,0.0,-5.0
bRk28K8F2ZzlhU5Ysfwiqw,65,67.6923076923077,26.153846153846157,0.0,121.16923076923078
R0IM3ToprbjQk32Z+e+9Tg,90,16.666666666666664,15.555555555555555,2.2222222222222223,-146.3111111111111
go251FuCO/yXiPmRkWAn3A,56,35.714285714285715,7.142857142857142,0.0,-58.92857142857143
ZsmQxnKCdjRdw4upKnbn1Q,70,7.142857142857142,1.4285714285714286,0.0,-11.428571428571429
w3XAgjVghtxf4q2vSPCl8g,11,81.81818181818183,45.45454545454545,0.0,-328.6363636363636
0opyxRT354yE5PWanIzb+A,20,15.0,0.0,0.0,-10.0
YkXiQvZjGc11zvLn3xXVkg,10,20.0,0.0,0.0,-400.0
RoK8HBPnTHCL6yefb4/MqQ,18,22.22222222222222,0.0,0.0,27.77777777777778
0JcMJHJ3an/+f6SE2d47Sw,207,21.73913043478261,2.898550724637681,0.0,21.73913043478261
xcKso6sogvLEYXfq3oshfA,252,44.047619047619044,17.063492063492063,0.7936507936507936,-24.920634920634924
kET1ONETc+w9fL8Tmc1kZw,52,57.692307692307686,21.153846153846153,3.8461538461538463,-232.30769230769232
SeKYE8E1j8kJQ8bZ63hJNQ,161,50.931677018633536,8.074534161490684,0.6211180124223602,17.98136645962733
uYB5srmVzNUSa6qRkjOY6Q,28,17.857142857142858,0.0,0.0,-1.7857142857142858
AXZSksd8/8qjQdJMcCFf5w,7,57.14285714285714,14.285714285714285,0.0,96.42857142857143
7kXX0GhjutGbgM74L6Q9NQ,89,39.325842696629216,8.98876404494382,1.1235955056179776,-93.66292134831461
aK8lbtQ6YNyxBG8GXsOK9g,830,49.75903614457831,15.060240963855422,0.7228915662650602,27.85301204819277
0KyIEYCGzIR1iUAGRG8GGQ,28,60.71428571428571,0.0,0.0,258.92857142857144
2z5y5+EUdo/4EvR7fn2BKw,91,8.791208791208792,7.6923076923076925,1.098901098901099,-47.252747252747255
87Q2BuaRYy0g2cOH9WcLjg,6,50.0,50.0,16.666666666666664,-264.1666666666667
yYjJ8vHLenzDP0XJDSSgKQ,53,26.41509433962264,0.0,0.0,-0.9433962264150944
Q4cbnuE+BgfGmIjLKX0GzQ,24,45.83333333333333,4.166666666666666,4.166666666666666,-242.29166666666666
jzLZs+vB4TuKLDwZnAxBIg,13,46.15384615384615,7.6923076923076925,0.0,38.46153846153846
kffequXIH/Rbx1InyH7U0A,44,52.27272727272727,13.636363636363635,0.0,13.636363636363637
MUFVpiLTXTYMXm6ZwKwaTw,361,27.70083102493075,13.019390581717452,0.554016620498615,5.983379501385044
oOxR2EEBhY3sfiQrJlWzcQ,212,43.39622641509434,23.11320754716981,1.8867924528301887,-22.34433962264151
7+Jo7QUbklB7h/8PiA0oDw,76,31.57894736842105,5.263157894736842,1.3157894736842104,6.907894736842105
l8O67/1wa0IyrXLvmw4AAg,18,38.88888888888889,11.11111111111111,0.0,-568.8888888888889
Q38fp5BavtY3RzEhaNbr5A,34,41.17647058823529,14.705882352941178,5.88235294117647,204.41176470588235
WtO1frpTuNFx46h9CEFskg,24,50.0,20.833333333333336,8.333333333333332,-437.0833333333333
2Ap7hPS/Wp3cUURi5ogxqg,87,35.63218390804598,3.4482758620689653,1.1494252873563218,-121.66666666666667
T0pf7B28H4XVnL+e/usJyQ,180,16.11111111111111,6.111111111111111,0.0,42.77777777777778
O0txAOAtT90RGVNvRmWvog,123,13.821138211382115,2.4390243902439024,0.0,28.252032520325205
Iqila92QRKlmvSFotQ1z5Q,135,15.555555555555555,1.4814814814814816,0.0,7.555555555555557
3HkJnJC8Q5NOYmFp4QX0Sg,30,26.666666666666668,6.666666666666667,3.3333333333333335,-21.666666666666668
lDJuUNLSsVeN18rZcrxDkA,8,50.0,25.0,0.0,-555.0
3bm2CcJ30XMqPn6kHe9E1g,42,47.61904761904761,19.047619047619047,2.380952380952381,-214.04761904761904
7cDjkdy2NA3EcwBe50FFbQ,33,27.27272727272727,15.151515151515152,0.0,-32.57575757575758
8IhTFkeTV+ueCIveiN+uCA,4,25.0,25.0,0.0,-750.0
8QxWgJ58bP4plE97XGVUBA,5,40.0,0.0,0.0,-183.0
KVfA4ZvUgWpjWe+30NIIEw,15,13.333333333333334,0.0,0.0,266.6666666666667
xPw/2fnek9QZyjdMJ+DcNQ,144,69.44444444444444,9.027777777777777,0.6944444444444444,54.65277777777777
tH7DoDER+mmEQDfrQmyxKg,100,24.0,9.0,0.0,-84.3
VkwSU2g5wKceUamlgmblUw,37,16.216216216216218,0.0,0.0,54.729729729729726
eMVNwufvCsPYGAuU00TWTw,276,46.3768115942029,32.2463768115942,2.1739130434782608,25.3804347826087
MQ1bjuqBt2rEK1ecSEVnsA,288,35.76388888888889,30.208333333333332,4.166666666666666,25.05208333333333
hLeipnjDf66DYgjg1yDokQ,87,40.229885057471265,3.4482758620689653,1.1494252873563218,177.41379310344828
+p/V1BKjqhpAjJct3BYUHA,10,50.0,20.0,10.0,295.0
5OREKM0lMLeFOwS0OUFeDQ,36,41.66666666666667,5.555555555555555,0.0,-29.166666666666668
p8G3buBJmukyHe0c9dp85w,52,42.30769230769231,0.0,0.0,-177.09615384615384
jqZLprGoS1Tubc7Ft6pczw,221,25.339366515837103,18.552036199095024,2.7149321266968327,28.904977375565608
u0iggogmlB/0vg0OfZZFzQ,62,35.483870967741936,8.064516129032258,1.6129032258064515,49.83870967741935
W6bML8dkcSpqb+hLrgUkcg,22,27.27272727272727,4.545454545454546,0.0,-155.6818181818182
PU2rlkcJC/O2IjKdtVdoFw,122,41.80327868852459,10.655737704918032,1.639344262295082,14.590163934426233
xGwlqA/Tdp3cnLX7Kwg+sA,41,36.58536585365854,7.317073170731707,0.0,52.4390243902439
XAJjzFW3EnfBjiKrhocXdQ,37,32.432432432432435,18.91891891891892,5.405405405405405,53.51351351351351
WFqBGo2ymmV8gJ8I7mRJDg,48,16.666666666666664,2.083333333333333,2.083333333333333,-7.291666666666667
PTJUrj+L3wBoluxE4/nWxQ,27,25.925925925925924,11.11111111111111,3.7037037037037033,-273.3333333333333
Ra1ZK6kTFkoPetdDaYOsog,4,75.0,50.0,0.0,50.0
2rbZ1hsGLkietWzN9/LPWw,61,60.65573770491803,0.0,0.0,9.836065573770492
m78pnDxEc4vJ8o6qHkHVxw,10,40.0,20.0,10.0,168.99999999999997
EMlGGRix5KGFYnDYidzxmQ,181,34.806629834254146,10.497237569060774,0.5524861878453038,79.95027624309392
PhFMZpvuNq0ufbjaaOQSLg,21,42.857142857142854,9.523809523809524,0.0,16.666666666666668
VzXO1KvNzC0vcGlTjUdlsA,17,52.94117647058824,35.294117647058826,5.88235294117647,31.176470588235293
cB2yRv5ssI1U7Hg/Ts8gUg,3,33.33333333333333,33.33333333333333,0.0,1316.6666666666667
QlDBPse+1rwCuU0qo651WA,6,66.66666666666666,0.0,0.0,62.5
WqwdS3HE76NzkpJYELjMeA,33,30.303030303030305,6.0606060606060606,0.0,95.45454545454545
NDHcLc+mUDNGZ4pAR0+6Mg,17,17.647058823529413,5.88235294117647,0.0,-14.705882352941176
f7rAgEP2KXfqfEJ56fyVxA,45,28.888888888888886,6.666666666666667,0.0,-1.9555555555555575
gV29O4w+Hji8DWBmycdgTQ,49,12.244897959183673,0.0,0.0,-4.081632653061225
C+EdOlHTkNVg+pgJd6Ld7A,22,45.45454545454545,9.090909090909092,4.545454545454546,284.09090909090907
5QbGWV+V6yxgRK17YY5Oxw,2,50.0,0.0,0.0,-200.0
BNdzrCnk2D8vXkgKDZ230g,12,16.666666666666664,0.0,0.0,41.666666666666664
S544Nf/hrblOTUE0gqHvkA,21,57.14285714285714,23.809523809523807,0.0,44.76190476190476
sBCULyaFD9K2rD/+eGv7Eg,176,16.477272727272727,5.113636363636364,0.5681818181818182,39.0625
TmKBFDTMzV3f+C/n1iWjGQ,5,0.0,0.0,0.0,-30.0
